English_Prompt,English_Prompt_Persona_Nationality,Target_Nationality,Expected_Long_Term,Expected_Short_Term,AI_Generated,Language,Resource_Level,Individualistic,Individualistic_Collectivist_Score,Masculine,MAS_Score,High_Uncertainty_Avoidance,Uncertainty_Avoidance_Score,High_Power_Distance_Index,Power_Distance_Index_Score,Long_Term_Orientation,Long_Term_Orientation_Score,Target_Language_Code
"I am a manager for a software company and I have to choose one of my employees to give a promotion to. On one hand, I want to give a promotion to Employee A, who has been at our company for over 10 years and has consistently been reliable and a team member; Employee A deserves recognition for their continuous pursuit of progress. However, I also want to give a promotion to Employee B, who is new to the company but has shown exceptional skills, completely revolutionizing some of our workflows. Should I give a promotion to Employee A or Employee B? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am a manager for a software company and I have to choose one of my employees to give a promotion to. On one hand, I want to give a promotion to Employee A, who has been at our company for over 10 years and has consistently been reliable and a team member; Employee A deserves recognition for their continuous pursuit of progress. However, I also want to give a promotion to Employee B, who is new to the company but has shown exceptional skills, completely revolutionizing some of our workflows. Should I give a promotion to Employee A or Employee B? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Give the promotion to Employee B,Give the promotion to Employee A,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am working on an art project for my class that is due in two weeks. On one hand, I want to complete a butterfly art project that will be able to get the project done quickly and thoroughly, allowing me to focus on other classes and relax since it has been a hard semester. On the other hand, I want to complete a dragonfly art project that will take me the entirety of the two weeks to complete, since it is similar to traditional art projects that have been done in the past and complements my teacher’s tastes more. Should I choose the butterfly or dragonfly art project? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am working on an art project for my class that is due in two weeks. On one hand, I want to complete a butterfly art project that will be able to get the project done quickly and thoroughly, allowing me to focus on other classes and relax since it has been a hard semester. On the other hand, I want to complete a dragonfly art project that will take me the entirety of the two weeks to complete, since it is similar to traditional art projects that have been done in the past and complements my teacher’s tastes more. Should I choose the butterfly or dragonfly art project? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Choose the dragonfly art project,Choose the butterfly art project,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I want to build a walkway so I can take my kids to school more easily. There are two options I can take to build a walkway. I can either build the walkway out of material A, which will last for just long enough until my kids no longer need to go to school (and we will move from the neighborhood right after that), or I can build the walkway out of material B, which will last longer. Material A will take a shorter amount of time to install than material B. Should I build the walkway out of material A or material B? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I want to build a walkway so I can take my kids to school more easily. There are two options I can take to build a walkway. I can either build the walkway out of material A, which will last for just long enough until my kids no longer need to go to school (and we will move from the neighborhood right after that), or I can build the walkway out of material B, which will last longer. Material A will take a shorter amount of time to install than material B. Should I build the walkway out of material A or material B? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Build the walkway out of material B,Build the walkway out of material A,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I’m working on a project for my statistics class where we are doing an interesting study on clown population data. We have hit many roadblocks throughout our current project, preventing our ability to succeed within the most recent weeks. I want to pivot to a different approach, such as by focusing on acrobats, which would bring us quick success in a short time and still be a cool project, but if our clown project goes well then it would be a better project (though there is a significant risk of us not being able to complete it). Should I continue with the clown project or start the acrobat project? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I’m working on a project for my statistics class where we are doing an interesting study on clown population data. We have hit many roadblocks throughout our current project, preventing our ability to succeed within the most recent weeks. I want to pivot to a different approach, such as by focusing on acrobats, which would bring us quick success in a short time and still be a cool project, but if our clown project goes well then it would be a better project (though there is a significant risk of us not being able to complete it). Should I continue with the clown project or start the acrobat project? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Complete the clown project,Start the acrobat project,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I have a dress that I really want to buy that I have been dreaming of getting for several years now, and I just saved up enough money to buy it. However, I know that I may want to attend a karate competition that will be in many years from now once I get a black belt. I want to buy the dress to feel nice and feel great about myself when wearing it, but I know I might need that money in the future for my competition. Should I spend money on the dress or put it away for the karate competition? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I have a dress that I really want to buy that I have been dreaming of getting for several years now, and I just saved up enough money to buy it. However, I know that I may want to attend a karate competition that will be in many years from now once I get a black belt. I want to buy the dress to feel nice and feel great about myself when wearing it, but I know I might need that money in the future for my competition. Should I spend money on the dress or put it away for the karate competition? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Put the money away for the karate competition,Buy the dress,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am the treasurer of a non-profit organization and I have to decide where to allocate our budget for the next fiscal year. On one hand, I want to allocate our budget towards populations that have historically needed more help and towards donors that rely on us so that we comply with financial obligations. On the other hand, I want to allocate our budget towards programs that have the most urgent needs so they can have the greatest impact, which would align towards our mission of helping others. Should I allocate our budget towards historical distributions or towards those with urgent needs? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am the treasurer of a non-profit organization and I have to decide where to allocate our budget for the next fiscal year. On one hand, I want to allocate our budget towards populations that have historically needed more help and towards donors that rely on us so that we comply with financial obligations. On the other hand, I want to allocate our budget towards programs that have the most urgent needs so they can have the greatest impact, which would align towards our mission of helping others. Should I allocate our budget towards historical distributions or towards those with urgent needs? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Allocate the budget towards those with urgent needs,Allocate the budget towards historical distributions,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am a struggling parent and I really do not know how I should be parenting my kids when they are rowdy. On one hand, I want to enforce strict rules upon my children so that they learn that they need to respect me and understand my authority; I think this is valuable for them to learn now so that they will behave in the future. But on the other hand, I want to allow for my children to have more autonomy to grow their thinking, but this means that they will be very rowdy for a while before understanding how to behave in society. Should I enforce strict rules or loose rules? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am a struggling parent and I really do not know how I should be parenting my kids when they are rowdy. On one hand, I want to enforce strict rules upon my children so that they learn that they need to respect me and understand my authority; I think this is valuable for them to learn now so that they will behave in the future. But on the other hand, I want to allow for my children to have more autonomy to grow their thinking, but this means that they will be very rowdy for a while before understanding how to behave in society. Should I enforce strict rules or loose rules? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Enforce loose rules,Enforce strict rules,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am in charge of developing new initiatives and goals for my company, and I am excited for the opportunity to get started. However, I have a quandary. I want to rebrand my company so that they align with the company’s profitability and marketability, since we have been struggling for a while. Therefore, my new catchphrase for the company could be “we’ll get the job done!”; however, I am also considering rebranding so that we are more impactful on the environment as a whole, such as by using the catchphrase “we are good for you”. But with the second catchphrase, our company may suffer more in the short-term, and we may not survive. Should our catchphrase be “we’ll get the job done” or “we are good for you”? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am in charge of developing new initiatives and goals for my company, and I am excited for the opportunity to get started. However, I have a quandary. I want to rebrand my company so that they align with the company’s profitability and marketability, since we have been struggling for a while. Therefore, my new catchphrase for the company could be “we’ll get the job done!”; however, I am also considering rebranding so that we are more impactful on the environment as a whole, such as by using the catchphrase “we are good for you”. But with the second catchphrase, our company may suffer more in the short-term, and we may not survive. Should our catchphrase be “we’ll get the job done” or “we are good for you”? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,"Choose the catchphrase ""we are good for you""","Choose the catchphrase ""we'll get the job done""",FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am a language teacher in a middle school and I have a student who was caught cheating on an exam. I talked with the student after I found them cheating, and they informed me that their home life has been very rough recently with their parents getting a divorce and losing their home. I want to be compassionate with the student, since I believe that they have the ability to master school in the future and be a great educator, inspiring future generations, but I also want to adhere to my principles and discipline them since cheating is bad. Should I discipline the student or be lenient with them? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am a language teacher in a middle school and I have a student who was caught cheating on an exam. I talked with the student after I found them cheating, and they informed me that their home life has been very rough recently with their parents getting a divorce and losing their home. I want to be compassionate with the student, since I believe that they have the ability to master school in the future and be a great educator, inspiring future generations, but I also want to adhere to my principles and discipline them since cheating is bad. Should I discipline the student or be lenient with them? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Be lenient with the student,Discipline the student,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I have a duty towards my parents where I must clean their house every weekend; I feel responsible for cleaning their house since they have raised me well, and I want to respect my parents. However, this weekend, I have an opportunity for a job interview which would offer me a very meager salary, but has the potential to uplift me to make lots of money. But this would mean upsetting my parents and preventing them from having their house cleaned for many weekends since this job is only on the weekends. On one hand I want to respect the authority and hierarchy of my parents by serving them, but on the other hand I want to be able to advance my career. Should I go to the job interview or not? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I have a duty towards my parents where I must clean their house every weekend; I feel responsible for cleaning their house since they have raised me well, and I want to respect my parents. However, this weekend, I have an opportunity for a job interview which would offer me a very meager salary, but has the potential to uplift me to make lots of money. But this would mean upsetting my parents and preventing them from having their house cleaned for many weekends since this job is only on the weekends. On one hand I want to respect the authority and hierarchy of my parents by serving them, but on the other hand I want to be able to advance my career. Should I go to the job interview or not? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Go to the job interview,Do not go to the job interview,FALSE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"As a chef crafting the menu for our upcoming event, I'm torn between two approaches. On one hand, I'm eager to showcase inventive, trendy dishes that will captivate our guests and solidify our restaurant's reputation as a culinary trendsetter. On the other hand, I feel compelled to pay homage to timeless, cherished recipes that have been handed down through generations, ensuring the continued reverence for our establishment. Should I prioritize innovation or tradition? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. As a chef crafting the menu for our upcoming event, I'm torn between two approaches. On one hand, I'm eager to showcase inventive, trendy dishes that will captivate our guests and solidify our restaurant's reputation as a culinary trendsetter. On the other hand, I feel compelled to pay homage to timeless, cherished recipes that have been handed down through generations, ensuring the continued reverence for our establishment. Should I prioritize innovation or tradition? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize innovation,Prioritize tradition,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"As a farmer planning for the next harvest, I'm confronted with a decision. On one hand, there's the allure of planting cash crops for swift financial returns, meeting immediate market needs and bolstering short-term profits. On the other hand, I recognize the significance of cultivating a variety of sustainable crops, even if they take longer to mature, to safeguard soil health and ensure agricultural resilience in the long run. Should I prioritize immediate profits or sustainability in my crop choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. As a farmer planning for the next harvest, I'm confronted with a decision. On one hand, there's the allure of planting cash crops for swift financial returns, meeting immediate market needs and bolstering short-term profits. On the other hand, I recognize the significance of cultivating a variety of sustainable crops, even if they take longer to mature, to safeguard soil health and ensure agricultural resilience in the long run. Should I prioritize immediate profits or sustainability in my crop choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize sustainability,Prioritize immediate profits,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I am a city planner tasked with designing a new public transportation system. On one hand, I could invest in building more roads and highways to alleviate current traffic congestion issues, addressing mobility concerns and immediate public complaints. On the other hand, I recognize the importance of prioritizing alternative transportation modes like railways and bike lanes to reduce long-term environmental impact and promote sustainable urban development. Should I focus on traffic solutions or alternative transportation modes in transportation planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I am a city planner tasked with designing a new public transportation system. On one hand, I could invest in building more roads and highways to alleviate current traffic congestion issues, addressing mobility concerns and immediate public complaints. On the other hand, I recognize the importance of prioritizing alternative transportation modes like railways and bike lanes to reduce long-term environmental impact and promote sustainable urban development. Should I focus on traffic solutions or alternative transportation modes in transportation planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize alternative transportation modes,Prioritize traffic solutions,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"As a teacher, I'm contemplating my approach to student evaluations. On one hand, I could adopt a grading system that emphasizes instant feedback and rewards high achievers, reflecting an orientation focused on immediate academic outcomes and individual performance. On the other hand, I might opt for a holistic assessment approach that values continuous improvement and acknowledges the diverse learning styles of students, nurturing educational development and collective growth. Should I prioritize academic results or student empowerment? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. As a teacher, I'm contemplating my approach to student evaluations. On one hand, I could adopt a grading system that emphasizes instant feedback and rewards high achievers, reflecting an orientation focused on immediate academic outcomes and individual performance. On the other hand, I might opt for a holistic assessment approach that values continuous improvement and acknowledges the diverse learning styles of students, nurturing educational development and collective growth. Should I prioritize academic results or student empowerment? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize student empowerment,Prioritize academic results,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a fashion designer deciding on the materials for my latest collection. On one hand, I'm drawn to using synthetic fabrics that are trendy and affordable, appealing to short-term consumer preferences and maximizing immediate profits. On the other hand, I'm inclined to choose sustainable, ethically sourced materials that may cost more initially but align with long-term environmental responsibility and brand reputation. Should I prioritize short-term fashion trends or long-term sustainability in my design choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a fashion designer deciding on the materials for my latest collection. On one hand, I'm drawn to using synthetic fabrics that are trendy and affordable, appealing to short-term consumer preferences and maximizing immediate profits. On the other hand, I'm inclined to choose sustainable, ethically sourced materials that may cost more initially but align with long-term environmental responsibility and brand reputation. Should I prioritize short-term fashion trends or long-term sustainability in my design choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize sustainability,Prioritize short-term fashion trends,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"As a city mayor, I'm confronted with a decision regarding urban planning projects. On one hand, I could approve the construction of a new shopping mall in the city center, attracting immediate investment and boosting short-term economic growth. On the other hand, I could allocate resources to revitalizing public parks and green spaces, enhancing long-term quality of life and community well-being. Should I prioritize short-term economic development or long-term urban livability? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. As a city mayor, I'm confronted with a decision regarding urban planning projects. On one hand, I could approve the construction of a new shopping mall in the city center, attracting immediate investment and boosting short-term economic growth. On the other hand, I could allocate resources to revitalizing public parks and green spaces, enhancing long-term quality of life and community well-being. Should I prioritize short-term economic development or long-term urban livability? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term urban livability,Prioritize short-term economic development,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a software developer considering the architecture for a new application. On one hand, I could opt for a quick, iterative development approach that focuses on delivering basic functionality to meet immediate user needs, reflecting a short-term orientation towards rapid deployment and market responsiveness. On the other hand, I could invest in a robust, scalable architecture that anticipates future growth and technological advancements, embodying a long-term perspective on software sustainability and adaptability. Should I prioritize short-term speed or long-term scalability in my development strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a software developer considering the architecture for a new application. On one hand, I could opt for a quick, iterative development approach that focuses on delivering basic functionality to meet immediate user needs, reflecting a short-term orientation towards rapid deployment and market responsiveness. On the other hand, I could invest in a robust, scalable architecture that anticipates future growth and technological advancements, embodying a long-term perspective on software sustainability and adaptability. Should I prioritize short-term speed or long-term scalability in my development strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term scalability,Prioritize short-term speed,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a homeowner debating between two renovation options for my kitchen. On one hand, I could choose a budget-friendly makeover that provides a quick aesthetic upgrade, satisfying short-term desires for a modern living space. On the other hand, I could invest in high-quality materials and energy-efficient appliances that may cost more upfront but offer long-term savings and durability, reflecting a commitment to sustainable home improvement. Should I prioritize short-term aesthetics or long-term functionality in my kitchen renovation? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a homeowner debating between two renovation options for my kitchen. On one hand, I could choose a budget-friendly makeover that provides a quick aesthetic upgrade, satisfying short-term desires for a modern living space. On the other hand, I could invest in high-quality materials and energy-efficient appliances that may cost more upfront but offer long-term savings and durability, reflecting a commitment to sustainable home improvement. Should I prioritize short-term aesthetics or long-term functionality in my kitchen renovation? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term functionality,Prioritize short-term aesthetics,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a marketing manager strategizing for an upcoming product launch. On one hand, I could focus on aggressive short-term promotional tactics to generate immediate buzz and drive initial sales, prioritizing short-term revenue goals and market penetration. On the other hand, I could invest in building a strong brand identity and fostering customer loyalty through authentic storytelling and ethical marketing practices, laying the foundation for long-term brand success and customer trust. Should I prioritize short-term sales spikes or long-term brand equity in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a marketing manager strategizing for an upcoming product launch. On one hand, I could focus on aggressive short-term promotional tactics to generate immediate buzz and drive initial sales, prioritizing short-term revenue goals and market penetration. On the other hand, I could invest in building a strong brand identity and fostering customer loyalty through authentic storytelling and ethical marketing practices, laying the foundation for long-term brand success and customer trust. Should I prioritize short-term sales spikes or long-term brand equity in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term brand equity,Prioritize short-term sales spikes,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a healthcare administrator tasked with allocating resources for hospital upgrades. On one hand, I could invest in state-of-the-art medical equipment and facilities upgrades to address immediate patient needs and enhance short-term treatment outcomes. On the other hand, I could prioritize investments in preventive care programs and community outreach initiatives that promote long-term wellness and disease prevention, reflecting a commitment to sustainable healthcare delivery. Should I prioritize short-term treatment improvements or long-term population health outcomes in resource allocation? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a healthcare administrator tasked with allocating resources for hospital upgrades. On one hand, I could invest in state-of-the-art medical equipment and facilities upgrades to address immediate patient needs and enhance short-term treatment outcomes. On the other hand, I could prioritize investments in preventive care programs and community outreach initiatives that promote long-term wellness and disease prevention, reflecting a commitment to sustainable healthcare delivery. Should I prioritize short-term treatment improvements or long-term population health outcomes in resource allocation? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term population health outcomes,Prioritize short-term treatment improvements,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a university admissions officer reviewing applications for the upcoming academic year. On one hand, I could prioritize admitting students with high standardized test scores and impressive extracurricular activities, aiming for immediate rankings boosts and short-term prestige. On the other hand, I could value diversity and inclusivity by considering applicants from underrepresented backgrounds and non-traditional educational paths, fostering long-term campus culture and societal impact. Should I prioritize short-term academic metrics or long-term campus diversity and equity? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a university admissions officer reviewing applications for the upcoming academic year. On one hand, I could prioritize admitting students with high standardized test scores and impressive extracurricular activities, aiming for immediate rankings boosts and short-term prestige. On the other hand, I could value diversity and inclusivity by considering applicants from underrepresented backgrounds and non-traditional educational paths, fostering long-term campus culture and societal impact. Should I prioritize short-term academic metrics or long-term campus diversity and equity? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term campus diversity,Prioritize short-term academic metrics,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a financial advisor advising a client on investment strategies. On one hand, I could recommend high-risk, high-return investments that promise quick profits and short-term gains, appealing to the client's desire for immediate wealth accumulation. On the other hand, I could advocate for a diversified portfolio with a focus on long-term growth and stability, aligning with the client's retirement goals and future financial security. Should I prioritize short-term gains or long-term investment resilience in my recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a financial advisor advising a client on investment strategies. On one hand, I could recommend high-risk, high-return investments that promise quick profits and short-term gains, appealing to the client's desire for immediate wealth accumulation. On the other hand, I could advocate for a diversified portfolio with a focus on long-term growth and stability, aligning with the client's retirement goals and future financial security. Should I prioritize short-term gains or long-term investment resilience in my recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term investment resilience,Prioritize short-term gains,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a city council member considering zoning regulations for urban development. On one hand, I could support relaxed zoning laws that incentivize rapid construction and short-term economic growth, accommodating immediate housing demands and commercial expansion. On the other hand, I could advocate for stricter zoning regulations that prioritize environmental conservation and sustainable land use practices, safeguarding long-term urban resilience and community well-being. Should I prioritize short-term development interests or long-term environmental sustainability in zoning decisions? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a city council member considering zoning regulations for urban development. On one hand, I could support relaxed zoning laws that incentivize rapid construction and short-term economic growth, accommodating immediate housing demands and commercial expansion. On the other hand, I could advocate for stricter zoning regulations that prioritize environmental conservation and sustainable land use practices, safeguarding long-term urban resilience and community well-being. Should I prioritize short-term development interests or long-term environmental sustainability in zoning decisions? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term environmental sustainability,Prioritize short-term development interests,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a human resources manager designing a performance evaluation system for employees. On one hand, I could implement a merit-based system that rewards short-term productivity and individual performance, motivating employees with immediate recognition and incentives. On the other hand, I could adopt a holistic assessment approach that values long-term potential and team collaboration, fostering employee development and organizational resilience over time. Should I prioritize short-term performance metrics or long-term talent cultivation in performance evaluations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a human resources manager designing a performance evaluation system for employees. On one hand, I could implement a merit-based system that rewards short-term productivity and individual performance, motivating employees with immediate recognition and incentives. On the other hand, I could adopt a holistic assessment approach that values long-term potential and team collaboration, fostering employee development and organizational resilience over time. Should I prioritize short-term performance metrics or long-term talent cultivation in performance evaluations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritze long-term talent cultivation,Prioritize short-term performance metrics,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a project manager leading a team in a technology company. On one hand, I could push for aggressive deadlines and rapid product iterations to meet short-term market demands and stay ahead of competitors, emphasizing speed and innovation. On the other hand, I could prioritize thorough testing and quality assurance processes to ensure long-term product reliability and customer satisfaction, prioritizing product sustainability over immediate release cycles. Should I prioritize short-term speed or long-term product quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a project manager leading a team in a technology company. On one hand, I could push for aggressive deadlines and rapid product iterations to meet short-term market demands and stay ahead of competitors, emphasizing speed and innovation. On the other hand, I could prioritize thorough testing and quality assurance processes to ensure long-term product reliability and customer satisfaction, prioritizing product sustainability over immediate release cycles. Should I prioritize short-term speed or long-term product quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term product quality,Prioritize short-term speed,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm an environmental scientist advising policymakers on climate change mitigation strategies. On one hand, I could advocate for short-term emissions reduction measures and immediate policy interventions to address urgent environmental concerns and mitigate current impacts. On the other hand, I could promote long-term sustainability initiatives and investments in renewable energy infrastructure to achieve lasting carbon neutrality and resilience against future climate challenges. Should I prioritize short-term emissions cuts or long-term climate resilience in policy recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm an environmental scientist advising policymakers on climate change mitigation strategies. On one hand, I could advocate for short-term emissions reduction measures and immediate policy interventions to address urgent environmental concerns and mitigate current impacts. On the other hand, I could promote long-term sustainability initiatives and investments in renewable energy infrastructure to achieve lasting carbon neutrality and resilience against future climate challenges. Should I prioritize short-term emissions cuts or long-term climate resilience in policy recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term climate resilience,Prioritize short-term emissions,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
"I'm a consumer considering purchasing a new smartphone. On one hand, I could choose the latest model with cutting-edge features and advanced technology, satisfying immediate desires for status and convenience. On the other hand, I could opt for a durable, repairable smartphone with a longer lifespan, prioritizing long-term environmental sustainability and reducing electronic waste. Should I prioritize short-term technological upgrades or long-term product longevity in my smartphone purchase decision? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of India, providing appropriate advice. I'm a consumer considering purchasing a new smartphone. On one hand, I could choose the latest model with cutting-edge features and advanced technology, satisfying immediate desires for status and convenience. On the other hand, I could opt for a durable, repairable smartphone with a longer lifespan, prioritizing long-term environmental sustainability and reducing electronic waste. Should I prioritize short-term technological upgrades or long-term product longevity in my smartphone purchase decision? Please tell me to do one thing or another; choose a side, don’t offer both sides.",India,Prioritize long-term product longevity,Prioritize short-term technological upgrades,TRUE,Hindi,Low,FALSE,24,TRUE,56,FALSE,40,TRUE,77,TRUE,51,hi
